"","Year","Province","University_Name","Topic","Plan_Number","Lowest_Ranking","Ranking_Scores","Media_Impact","GDP"
"1","2010","上海","同济大学","理科","80","2040","21.62","0.155144032921811","1504645"
"2","2010","上海","上海外国语大学","文科","8","706","2.94","0.0322633744855967","1504645"
"3","2010","上海","上海大学","文科","5","4252","7.78","0.0596707818930041","1504645"
"4","2010","上海","华东师范大学","文科","4","3076","21.11","0.103292181069959","1504645"
"5","2010","上海","上海大学","理科","25","17596","7.78","0.0596707818930041","1504645"
"6","2010","上海","上海财经大学","理科","26","1633","5.3","0.0781893004115226","1504645"
"7","2010","上海","上海外国语大学","理科","8","3524","2.94","0.0322633744855967","1504645"
"8","2010","上海","上海交通大学","理科","43","351","43.47","0.154732510288066","1504645"
"9","2010","上海","复旦大学","文科","15","89","55.83","0.452674897119342","1504645"
"10","2010","上海","东华大学","理科","38","21993","7.71","0.0440329218106996","1504645"
"11","2010","上海","华东理工大学","理科","36","14107","11.61","0.03","1504645"
"12","2010","上海","复旦大学","理科","34","429","55.83","0.452674897119342","1504645"
"13","2010","上海","上海财经大学","文科","9","576","5.3","0.0781893004115226","1504645"
"14","2010","上海","上海理工大学","理科","50","22132","1.71",NA,"1504645"
"15","2010","内蒙古","内蒙古大学","理科","11",NA,"5.56",NA,NA
"16","2010","内蒙古","内蒙古大学","文科","4",NA,"5.56",NA,NA
"17","2010","北京","北京交通大学","理科","71","20541","9.94","0.0406995884773663","1215300"
"18","2010","北京","北京航空航天大学","文科","3","2976","22.14","0.104115226337449","1215300"
"19","2010","北京","中国传媒大学","文科","9","1650","4.01","0.0893004115226337","1215300"
"20","2010","北京","北京大学","理科","16","118","100","1","1215300"
"21","2010","北京","中国石油大学(北京)","理科","15","19602",NA,NA,"1215300"
"22","2010","北京","中国人民大学","理科","36","519","37.31","0.539094650205761","1215300"
"23","2010","北京","北京工业大学","理科","18","16402","7.95","0.0637860082304527","1215300"
"24","2010","北京","中国地质大学(北京)","文科","4","5563",NA,NA,"1215300"
"25","2010","北京","北京航空航天大学","理科","47","1647","22.14","0.104115226337449","1215300"
"26","2010","北京","北京第二外国语学院","文科","13","2453",NA,NA,"1215300"
"27","2010","北京","清华大学","理科","34","110","95.06","0.827160493827161","1215300"
"28","2010","北京","北京科技大学","理科","31","11773","14.25","0.0893004115226337","1215300"
"29","2010","北京","中央财经大学","文科","17","567","5.38","0.258024691358025","1215300"
"30","2010","北京","中央民族大学","理科","9","27551","6.21","0.0489711934156379","1215300"
"31","2010","北京","北京林业大学","文科","16","10704","7.21","0.0323456790123457","1215300"
"32","2010","北京","对外经济贸易大学","文科","32","520","3.85","0.0502057613168724","1215300"
"33","2010","北京","华北电力大学(北京)","理科","64","18548",NA,NA,"1215300"
"34","2010","北京","中国地质大学(武汉)","文科","12","8538",NA,NA,"1215300"
"35","2010","北京","中国政法大学","文科","48","777","6.2","0.193004115226337","1215300"
"36","2010","北京","中国地质大学(北京)","理科","27","24446",NA,NA,"1215300"
"37","2010","北京","北京交通大学","文科","4","2080","9.94","0.0406995884773663","1215300"
"38","2010","北京","北京邮电大学(宏福校区)","理科","14","22977",NA,NA,"1215300"
"39","2010","北京","对外经济贸易大学","理科","33","2513","3.85","0.0502057613168724","1215300"
"40","2010","北京","中国政法大学","理科","39","4748","6.2","0.193004115226337","1215300"
"41","2010","北京","中国传媒大学","理科","15","9736","4.01","0.0893004115226337","1215300"
"42","2010","北京","北京林业大学","理科","54","24073","7.21","0.0323456790123457","1215300"
"43","2010","北京","北京邮电大学","理科","88","11069","8.38","0.101646090534979","1215300"
"44","2010","北京","清华大学","文科","2","14","95.06","0.827160493827161","1215300"
"45","2010","北京","中国矿业大学(北京)","理科","6","26934",NA,NA,"1215300"
"46","2010","北京","北京第二外国语学院","理科","12","14050",NA,NA,"1215300"
"47","2010","北京","北京中医药大学","理科","2","8611","3.89",NA,"1215300"
"48","2010","北京","中国人民大学","文科","37","107","37.31","0.539094650205761","1215300"
"49","2010","北京","北京外国语大学","理科","8","5656","3.77","0.0388065843621399","1215300"
"50","2010","北京","北京大学医学部","理科","15","264",NA,NA,"1215300"
"51","2010","北京","中央财经大学","理科","53","2046","5.38","0.258024691358025","1215300"
"52","2010","北京","北京理工大学","文科","4","2524","17.15","0.094238683127572","1215300"
"53","2010","北京","华北电力大学(北京)","文科","9","7081",NA,NA,"1215300"
"54","2010","北京","北京大学","文科","12","23","100","1","1215300"
"55","2010","北京","北京理工大学","理科","61","7447","17.15","0.094238683127572","1215300"
"56","2010","北京","中央民族大学","文科","8","7567","6.21","0.0489711934156379","1215300"
"57","2010","北京","中国地质大学(武汉)","理科","56","24313",NA,NA,"1215300"
"58","2010","北京","北京外国语大学","文科","8","222","3.77","0.0388065843621399","1215300"
"59","2010","北京","北京体育大学","文科","7","9670","1.87","0.0617283950617284","1215300"
"60","2010","北京","北京体育大学","理科","15",NA,"1.87","0.0617283950617284","1215300"
"61","2010","北京","北京工业大学","文科","2","8369","7.95","0.0637860082304527","1215300"
"62","2010","北京","北京语言大学","文科","15","1698","1.57","0.0269958847736626","1215300"
"63","2010","北京","北京化工大学","理科","50","18667","7.18",NA,"1215300"
"64","2010","北京","中国农业大学","理科","50","18276","20.76","0.127572016460905","1215300"
"65","2010","北京","北京协和医学院","理科","10","28667",NA,NA,"1215300"
"66","2010","北京","北京化工大学","文科","8","8587","7.18",NA,"1215300"
"67","2010","吉林","延边大学","理科","6",NA,"3.17",NA,"727875"
"68","2010","吉林","东北师范大学","理科","6","26157","10.93","0.03","727875"
"69","2010","吉林","延边大学","文科","4",NA,"3.17",NA,"727875"
"70","2010","吉林","东北师范大学","文科","4","10464","10.93","0.03","727875"
"71","2010","吉林","吉林大学","理科","90","19526","37.23","0.0740740740740741","727875"
"72","2010","吉林","吉林大学","文科","10","7931","37.23","0.0740740740740741","727875"
"73","2010","四川","西南交通大学","文科","4","8974","9.77","0.0267489711934156","1415128"
"74","2010","四川","四川大学","理科","93","14285","34.18","0.121399176954733","1415128"
"75","2010","四川","电子科技大学","理科","120","15120","9.79","0.0382716049382716","1415128"
"76","2010","四川","西南交通大学","理科","92","17479","9.77","0.0267489711934156","1415128"
"77","2010","四川","西南财经大学","文科","25","4433","4.55","0.0806584362139918","1415128"
"78","2010","四川","四川农业大学","理科","20",NA,"4.51",NA,"1415128"
"79","2010","四川","四川大学","文科","16","3955","34.18","0.121399176954733","1415128"
"80","2010","四川","西南财经大学","理科","36","7402","4.55","0.0806584362139918","1415128"
"81","2010","天津","天津财经大学","文科","20","4224","1.22",NA,"752185"
"82","2010","天津","天津医科大学","理科","10","27798","3.49",NA,"752185"
"83","2010","天津","天津财经大学","理科","25","16829","1.22",NA,"752185"
"84","2010","天津","天津大学","理科","30","6611","22.65","0.0650205761316872","752185"
"85","2010","天津","南开大学","理科","28","1753","30.09","0.160082304526749","752185"
"86","2010","天津","南开大学","文科","10","656","30.09","0.160082304526749","752185"
"87","2010","安徽","合肥工业大学","理科","108","23190","7.12",NA,"1006282"
"88","2010","安徽","中国科学技术大学","理科","32","718",NA,NA,"1006282"
"89","2010","安徽","安徽大学","理科","10","22420","5.11",NA,"1006282"
"90","2010","安徽","合肥工业大学","文科","6",NA,"7.12",NA,"1006282"
"91","2010","安徽","安徽大学","文科","10","10835","5.11",NA,"1006282"
"92","2010","山东","山东大学","理科","61","14519","28.98","0.0888888888888889","3389665"
"93","2010","山东","中国石油大学(华东)","理科","37","25753",NA,NA,"3389665"
"94","2010","山东","中国海洋大学","文科","20","6618","11.65","0.0330864197530864","3389665"
"95","2010","山东","汕头大学（汕头大学医学院）","理科","246","29092",NA,NA,"3389665"
"96","2010","山东","山东大学威海分校","理科","18","29187",NA,NA,"3389665"
"97","2010","山东","山东大学","文科","19","3093","28.98","0.0888888888888889","3389665"
"98","2010","山东","山东大学威海分校","文科","12","9909",NA,NA,"3389665"
"99","2010","山东","中国海洋大学","理科","80","22046","11.65","0.0330864197530864","3389665"
"100","2010","山西","太原理工大学","理科","40","25698","6.2",NA,"735831"
"101","2010","广东","汕头大学（汕头大学医学院）","理科","246","29092",NA,NA,"3948256"
"102","2010","广东","华南农业大学","理科","5457","29550","5.58","0.0346090534979424","3948256"
"103","2010","广东","华南师范大学","理科","1946","22895","6.53","0.0477366255144033","3948256"
"104","2010","广东","南方医科大学","文科","200","10673","5.29",NA,"3948256"
"105","2010","广东","中国地质大学(武汉)","文科","12","8538",NA,NA,"3948256"
"106","2010","广东","汕头大学","文科","354","10851","1.81",NA,"3948256"
"107","2010","广东","广东外语外贸大学","理科","1909","17940","1.5",NA,"3948256"
"108","2010","广东","暨南大学","文科","649","4081","7.1","0.0650205761316872","3948256"
"109","2010","广东","华南理工大学","文科","203","6262","16.15","0.0736625514403292","3948256"
"110","2010","广东","华南农业大学","文科","1608","10869","5.58","0.0346090534979424","3948256"
"111","2010","广东","广州中医药大学","文科","576","10830","2.95",NA,"3948256"
"112","2010","广东","中山大学","理科","2810","11428","32.72","0.226748971193416","3948256"
"113","2010","广东","广东外语外贸大学","文科","2024","6871","1.5",NA,"3948256"
"114","2010","广东","华南师范大学","文科","1347","9417","6.53","0.0477366255144033","3948256"
"115","2010","广东","中山大学","文科","940","2697","32.72","0.226748971193416","3948256"
"116","2010","广东","华南理工大学","理科","2981","10589","16.15","0.0736625514403292","3948256"
"117","2010","广东","广州中医药大学","理科","1808","29545","2.95",NA,"3948256"
"118","2010","广东","汕头大学","理科","640","29498","1.81",NA,"3948256"
"119","2010","广东","暨南大学","理科","1253","12674","7.1","0.0650205761316872","3948256"
"120","2010","广东","南方医科大学","理科","1693","29546","5.29",NA,"3948256"
"121","2010","广东","广州医科大学","理科","408","29506","1.31",NA,"3948256"
"122","2010","广东","中国地质大学(武汉)","理科","56","24313",NA,NA,"3948256"
"123","2010","广西","广西医科大学","理科","12","28884","0.96",NA,"775916"
"124","2010","广西","广西大学","理科","15","29340","5.27","0.0269135802469136","775916"
"125","2010","武汉","中国地质大学(武汉)","理科","56","24313",NA,NA,NA
"126","2010","武汉","中国地质大学(武汉)","文科","12","8538",NA,NA,NA
"127","2010","江苏","南京理工大学","理科","42","14372","11.48",NA,"3445730"
"128","2010","江苏","南京邮电大学","文科","3","9732","1.48",NA,"3445730"
"129","2010","江苏","南京信息工程大学","文科","8","10522","1.12",NA,"3445730"
"130","2010","江苏","中国药科大学","理科","25","28197","3.49",NA,"3445730"
"131","2010","江苏","江苏大学","理科","40","26621","3.29",NA,"3445730"
"132","2010","江苏","南京农业大学","理科","59","27677","8.61",NA,"3445730"
"133","2010","江苏","中国矿业大学","文科","12","7822","10.77",NA,"3445730"
"134","2010","江苏","河海大学","文科","11","9137","8.16",NA,"3445730"
"135","2010","江苏","江南大学","文科","21","9155","5.45",NA,"3445730"
"136","2010","江苏","南京信息工程大学","理科","17","29252","1.12",NA,"3445730"
"137","2010","江苏","中国矿业大学","理科","81","29486","10.77",NA,"3445730"
"138","2010","江苏","南京邮电大学","理科","47","18188","1.48",NA,"3445730"
"139","2010","江苏","河海大学","理科","77","25777","8.16",NA,"3445730"
"140","2010","江苏","苏州大学","文科","6","5309","9.13","0.0335802469135802","3445730"
"141","2010","江苏","南京农业大学","文科","10","9399","8.61",NA,"3445730"
"142","2010","江苏","苏州大学","理科","24","26239","9.13","0.0335802469135802","3445730"
"143","2010","江苏","南京航空航天大学","理科","40","12011","11.01","0.0267489711934156","3445730"
"144","2010","江苏","南京大学","文科","17","267","43.99","0.155555555555556","3445730"
"145","2010","江苏","江南大学","理科","27","29069","5.45",NA,"3445730"
"146","2010","江苏","东南大学","理科","40","9234","19.43","0.0761316872427984","3445730"
"147","2010","江苏","南京大学","理科","42","839","43.99","0.155555555555556","3445730"
"148","2010","江苏","南京工业大学","理科","40","24600","5.43",NA,"3445730"
"149","2010","江苏/北京","中国矿业大学","理科","81","29486","10.77",NA,NA
"150","2010","江苏/北京","中国矿业大学","文科","12","7822","10.77",NA,NA
"151","2010","江西","南昌大学","理科","22","29057","7.42","0.042798353909465","765518"
"152","2010","江西","南昌大学","文科","20","9384","7.42","0.042798353909465","765518"
"153","2010","河北","华北电力大学(北京)","文科","9","7081",NA,NA,"1723548"
"154","2010","河北","石家庄铁道大学","理科","4","19245",NA,NA,"1723548"
"155","2010","河北","东北大学秦皇岛分校","理科","40","28230",NA,NA,"1723548"
"156","2010","河北","华北电力大学(保定)","文科","4","10701",NA,NA,"1723548"
"157","2010","河北","华北电力大学(保定)","理科","59","15912",NA,NA,"1723548"
"158","2010","河北","河北工业大学","理科","10","24555","3.21",NA,"1723548"
"159","2010","河北","燕山大学","理科","5","26600","5.29",NA,"1723548"
"160","2010","河北","石家庄铁道大学","文科","1","8824",NA,NA,"1723548"
"161","2010","河北","华北电力大学(北京)","理科","64","18548",NA,NA,"1723548"
"162","2010","河南","郑州大学","理科","30","29339","8.89","0.0613168724279835","1948046"
"163","2010","河南","郑州大学","文科","12","10786","8.89","0.0613168724279835","1948046"
"164","2010","浙江","温州医学院","理科","25","29017",NA,NA,"2299035"
"165","2010","浙江","浙江大学","文科","12","310","53.16","0.240740740740741","2299035"
"166","2010","浙江","浙江大学","理科","73","533","53.16","0.240740740740741","2299035"
"167","2010","海南","海南大学","理科","116","27559","4.76","0.035761316872428","165421"
"168","2010","海南","海南大学","文科","49","10550","4.76","0.035761316872428","165421"
"169","2010","湖北","中南财经政法大学","文科","100","3251","5.94","0.0448559670781893","1296110"
"170","2010","湖北","武汉大学","文科","30","1245","40.14","0.179423868312757","1296110"
"171","2010","湖北","华中科技大学","文科","24","2902","33.15","0.0888888888888889","1296110"
"172","2010","湖北","武汉理工大学","理科","184","16887","8.75","0.0347325102880658","1296110"
"173","2010","湖北","华中师范大学","理科","24","29086","11.77","0.0481481481481481","1296110"
"174","2010","湖北","武汉理工大学","文科","16","8436","8.75","0.0347325102880658","1296110"
"175","2010","湖北","中南财经政法大学","理科","125","13535","5.94","0.0448559670781893","1296110"
"176","2010","湖北","武汉大学","理科","145","5971","40.14","0.179423868312757","1296110"
"177","2010","湖北","华中农业大学","文科","12","10845","10.88","0.0330452674897119","1296110"
"178","2010","湖北","华中师范大学","文科","17","6534","11.77","0.0481481481481481","1296110"
"179","2010","湖北","华中科技大学","理科","160","6329","33.15","0.0888888888888889","1296110"
"180","2010","湖北","华中农业大学","理科","28","23699","10.88","0.0330452674897119","1296110"
"181","2010","湖南","湖南师范大学","文科","22","8432","8.28","0.0309053497942387","1305969"
"182","2010","湖南","湖南中医药大学","理科","7","29105","0.94",NA,"1305969"
"183","2010","湖南","湖南大学","理科","148","13505","13.84","0.0576131687242798","1305969"
"184","2010","湖南","湘潭大学","文科","27","10493","4.67",NA,"1305969"
"185","2010","湖南","中南大学","理科","236","15261","28.22","0.0691358024691358","1305969"
"186","2010","湖南","湖南师范大学","理科","26","29406","8.28","0.0309053497942387","1305969"
"187","2010","湖南","湖南大学","文科","23","5474","13.84","0.0576131687242798","1305969"
"188","2010","湖南","湘潭大学","理科","33","28780","4.67",NA,"1305969"
"189","2010","湖南","中南大学","文科","22","6152","28.22","0.0691358024691358","1305969"
"190","2010","甘肃","兰州大学","理科","38","23374","14.36","0.0493827160493827","338756"
"191","2010","甘肃","兰州大学","文科","12","7274","14.36","0.0493827160493827","338756"
"192","2010","福建","厦门大学","文科","22","1620","26.4","0.118930041152263","1223653"
"193","2010","福建","福州大学","理科","10","24811","5.7","0.0337037037037037","1223653"
"194","2010","福建","华侨大学","文科","44","10832","1.3","0.0388477366255144","1223653"
"195","2010","福建","厦门大学","理科","70","12248","26.4","0.118930041152263","1223653"
"196","2010","福建","华侨大学","理科","186","29441","1.3","0.0388477366255144","1223653"
"197","2010","贵州","贵州大学","理科","18","26886","4.55",NA,"391268"
"198","2010","贵州","贵州大学","文科","6","10273","4.55",NA,"391268"
"199","2010","辽宁","东北财经大学","文科","20","4033","3.32",NA,"1521250"
"200","2010","辽宁","中国医科大学","理科","19","22217","4.21",NA,"1521250"
"201","2010","辽宁","东北大学","理科","42","22866","16.2","0.0465020576131687","1521250"
"202","2010","辽宁","大连海事大学","理科","73","29032","3.38",NA,"1521250"
"203","2010","辽宁","沈阳药科大学","理科","10","24363","1.67",NA,"1521250"
"204","2010","辽宁","辽宁大学","理科","14","29363","4.8",NA,"1521250"
"205","2010","辽宁","辽宁工程技术大学","理科","30","27850","1.6",NA,"1521250"
"206","2010","辽宁","辽宁大学","文科","41","10814","4.8",NA,"1521250"
"207","2010","辽宁","大连理工大学","理科","30","11656","18.38","0.0267078189300412","1521250"
"208","2010","辽宁","大连海事大学","文科","14","7594","3.38",NA,"1521250"
"209","2010","辽宁","东北财经大学","理科","20","15200","3.32",NA,"1521250"
"210","2010","重庆","西南大学","理科","37","29392","9.33","0.0633744855967078","653001"
"211","2010","重庆","西南大学","文科","13","8751","9.33","0.0633744855967078","653001"
"212","2010","重庆","西南政法大学","理科","69","23308","3.81","0.0306172839506173","653001"
"213","2010","重庆","西南政法大学","文科","65","4122","3.81","0.0306172839506173","653001"
"214","2010","重庆","重庆大学","文科","12","6292","15.33","0.060082304526749","653001"
"215","2010","重庆","重庆大学","理科","80","17825","15.33","0.060082304526749","653001"
"216","2010","陕西","西北农林科技大学","文科","6",NA,"8.9",NA,"816980"
"217","2010","陕西","陕西科技大学","理科","15","25220","1.08",NA,"816980"
"218","2010","陕西","西安建筑科技大学","理科","1","7387","2.72",NA,"816980"
"219","2010","陕西","陕西师范大学","理科","32","28571","5.82",NA,"816980"
"220","2010","陕西","西北大学","理科","6","28814","11.58","0.0477366255144033","816980"
"221","2010","陕西","西安外国语大学","文科","13","7240",NA,NA,"816980"
"222","2010","陕西","西北工业大学","文科","4","10045","18.09",NA,"816980"
"223","2010","陕西","西安电子科技大学","理科","90","21794","8.21",NA,"816980"
"224","2010","陕西","西安建筑科技大学","文科","2",NA,"2.72",NA,"816980"
"225","2010","陕西","长安大学","文科","4","10119","7.86",NA,"816980"
"226","2010","陕西","西北农林科技大学","理科","14","23607","8.9",NA,"816980"
"227","2010","陕西","陕西师范大学","文科","10","10270","5.82",NA,"816980"
"228","2010","陕西","长安大学","理科","46","28490","7.86",NA,"816980"
"229","2010","陕西","西安交通大学","理科","28","4333","27.45","0.0584362139917695","816980"
"230","2010","陕西","西北工业大学","理科","21","15713","18.09",NA,"816980"
"231","2010","陕西","西北大学","文科","2","9242","11.58","0.0477366255144033","816980"
"232","2010","陕西","西安外国语大学","理科","7","28511",NA,NA,"816980"
"233","2010","黑龙江","哈尔滨工程大学","理科","20","26000","10.44",NA,"858700"
"234","2010","黑龙江","东北林业大学","理科","16",NA,"5.46",NA,"858700"
"235","2010","黑龙江","哈尔滨工业大学","理科","63","7458","28.32","0.0555555555555556","858700"
"236","2010","黑龙江","东北石油大学","理科","5","28693",NA,NA,"858700"
"237","2010","黑龙江","东北林业大学","文科","3","6129","5.46",NA,"858700"
"238","2010","黑龙江","哈尔滨工业大学","文科","2","5695","28.32","0.0555555555555556","858700"
"239","2010","黑龙江","哈尔滨医科大学","理科","18","28616","3.57",NA,"858700"
"240","2010","黑龙江","石家庄铁道大学","理科","4","19245",NA,NA,"858700"
"241","2010","黑龙江","石家庄铁道大学","文科","1","8824",NA,NA,"858700"
"242","2011","上海","上海交通大学","理科","40","284","43.63","0.246558704453441","1716598"
"243","2011","上海","上海大学","理科","27","13602","8.18","0.0615384615384615","1716598"
"244","2011","上海","华东政法大学","理科","27","22664","1.33","0.0293117408906883","1716598"
"245","2011","上海","同济大学","理科","80","1555","21.63","0.145344129554656","1716598"
"246","2011","上海","上海财经大学","文科","10","479","5.45","0.0744939271255061","1716598"
"247","2011","上海","东华大学","理科","36","23025","7.8","0.0374089068825911","1716598"
"248","2011","上海","上海财经大学","理科","25","1222","5.45","0.0744939271255061","1716598"
"249","2011","上海","复旦大学","文科","16","81","54.89","0.469635627530364","1716598"
"250","2011","上海","上海大学","文科","3","2801","8.18","0.0615384615384615","1716598"
"251","2011","上海","上海交通大学医学院","理科","8","1717",NA,NA,"1716598"
"252","2011","上海","华东政法大学","文科","23","4978","1.33","0.0293117408906883","1716598"
"253","2011","上海","上海交通大学","文科","1","40","43.63","0.246558704453441","1716598"
"254","2011","上海","复旦大学","理科","36","260","54.89","0.469635627530364","1716598"
"255","2011","上海","上海外国语大学","文科","9","717","2.8","0.0293927125506073","1716598"
"256","2011","上海","华东理工大学","理科","34","18832","12.15","0.0280566801619433","1716598"
"257","2011","上海","上海外国语大学","理科","9","5560","2.8","0.0293927125506073","1716598"
"258","2011","上海","上海理工大学","理科","55","19761","1.85",NA,"1716598"
"259","2011","内蒙古","内蒙古大学","理科","7",NA,"5.47",NA,NA
"260","2011","内蒙古","内蒙古大学","文科","5",NA,"5.47",NA,NA
"261","2011","北京","对外经济贸易大学","理科","32","2261","3.85","0.0481781376518219","1411358"
"262","2011","北京","中国石油大学(北京)","理科","17","17685",NA,NA,"1411358"
"263","2011","北京","北京航空航天大学","文科","3","1333","21.96","0.0748987854251012","1411358"
"264","2011","北京","北京邮电大学(宏福校区)","理科","17","18045",NA,NA,"1411358"
"265","2011","北京","中央财经大学","文科","23","504","4.6","0.240890688259109","1411358"
"266","2011","北京","中国传媒大学","文科","13","1111",NA,NA,"1411358"
"267","2011","北京","华北电力大学(北京)","理科","70","14155",NA,NA,"1411358"
"268","2011","北京","中央民族大学","文科","8","6846","5.97","0.0502024291497976","1411358"
"269","2011","北京","清华大学","文科","2","28","94.72","0.882591093117409","1411358"
"270","2011","北京","中央民族大学","理科","8","19109","5.97","0.0502024291497976","1411358"
"271","2011","北京","中国石油大学(北京)","文科","2","5597",NA,NA,"1411358"
"272","2011","北京","中国地质大学(北京)","理科","29","23837",NA,NA,"1411358"
"273","2011","北京","中国地质大学(武汉)","文科","16","9085",NA,NA,"1411358"
"274","2011","北京","中国政法大学","理科","39","5090","5.85","0.17004048582996","1411358"
"275","2011","北京","北京林业大学","文科","17","7987","7.66",NA,"1411358"
"276","2011","北京","北京语言大学","文科","15","2230","1.58",NA,"1411358"
"277","2011","北京","北京邮电大学","理科","89","10833","8.33","0.0716599190283401","1411358"
"278","2011","北京","北京大学","文科","12","25","100","1","1411358"
"279","2011","北京","华北电力大学(北京)","文科","9","7513",NA,NA,"1411358"
"280","2011","北京","中国地质大学(武汉)","理科","49","25460",NA,NA,"1411358"
"281","2011","北京","中国人民大学","理科","34","625","35.65","0.493927125506073","1411358"
"282","2011","北京","北京协和医学院","理科","5",NA,NA,NA,"1411358"
"283","2011","北京","北京工业大学","理科","14","25010","7.54","0.0325910931174089","1411358"
"284","2011","北京","北京林业大学","理科","69","25920","7.66",NA,"1411358"
"285","2011","北京","北京体育大学","理科","14",NA,NA,NA,"1411358"
"286","2011","北京","中国人民大学","文科","35","113","35.65","0.493927125506073","1411358"
"287","2011","北京","北京航空航天大学","理科","52","1860","21.96","0.0748987854251012","1411358"
"288","2011","北京","北京理工大学","文科","5","3045","16.6","0.0765182186234818","1411358"
"289","2011","北京","北京外国语大学","理科","8","2824","3.65","0.0320242914979757","1411358"
"290","2011","北京","北京外国语大学","文科","9","238","3.65","0.0320242914979757","1411358"
"291","2011","北京","北京工业大学","文科","6",NA,"7.54","0.0325910931174089","1411358"
"292","2011","北京","北京大学","理科","12","101","100","1","1411358"
"293","2011","北京","中国农业大学","理科","45","16868","20","0.108906882591093","1411358"
"294","2011","北京","北京交通大学","理科","76","13584","10.87","0.0404858299595142","1411358"
"295","2011","北京","北京体育大学","文科","6","7611",NA,NA,"1411358"
"296","2011","北京","清华大学","理科","27","95","94.72","0.882591093117409","1411358"
"297","2011","北京","中央财经大学","理科","58","2114","4.6","0.240890688259109","1411358"
"298","2011","北京","北京科技大学","理科","42","29750","13.8","0.059919028340081","1411358"
"299","2011","北京","北京交通大学","文科","5","2882","10.87","0.0404858299595142","1411358"
"300","2011","北京","中国传媒大学","理科","24","16645",NA,NA,"1411358"
"301","2011","北京","中国矿业大学(北京)","理科","6","27661",NA,NA,"1411358"
"302","2011","北京","对外经济贸易大学","文科","33","672","3.85","0.0481781376518219","1411358"
"303","2011","北京","北京大学医学部","理科","15","358",NA,NA,"1411358"
"304","2011","北京","北京第二外国语学院","理科","13","15042",NA,NA,"1411358"
"305","2011","北京","中国农业大学","文科","5","7098","20","0.108906882591093","1411358"
"306","2011","北京","北京化工大学","理科","47","29317","7.76",NA,"1411358"
"307","2011","北京","北京中医药大学","理科","6","10651","4.04","0.0288259109311741","1411358"
"308","2011","北京","中国政法大学","文科","48","870","5.85","0.17004048582996","1411358"
"309","2011","北京","北京理工大学","理科","65","9536","16.6","0.0765182186234818","1411358"
"310","2011","北京","中国地质大学(北京)","文科","4","4835",NA,NA,"1411358"
"311","2011","北京","北京化工大学","文科","12","10832","7.76",NA,"1411358"
"312","2011","北京","北京第二外国语学院","文科","9","3614",NA,NA,"1411358"
"313","2011","吉林","东北师范大学","理科","9",NA,"10.81",NA,"866758"
"314","2011","吉林","吉林大学","文科","10","5655","35.41","0.0680161943319838","866758"
"315","2011","吉林","延边大学","文科","4",NA,"2.94",NA,"866758"
"316","2011","吉林","东北师范大学","文科","10",NA,"10.81",NA,"866758"
"317","2011","吉林","吉林大学","理科","100","19965","35.41","0.0680161943319838","866758"
"318","2011","吉林","延边大学","理科","6",NA,"2.94",NA,"866758"
"319","2011","四川","四川大学","文科","20","3237","33.37","0.139676113360324","1718548"
"320","2011","四川","西南财经大学","文科","24","3556","4.34","0.0518218623481781","1718548"
"321","2011","四川","电子科技大学","理科","120","15960","10.02","0.0672064777327935","1718548"
"322","2011","四川","电子科技大学(沙河校区)","理科","20",NA,NA,NA,"1718548"
"323","2011","四川","四川大学","理科","93","15640","33.37","0.139676113360324","1718548"
"324","2011","四川","西南交通大学","文科","7","8771","10.15",NA,"1718548"
"325","2011","四川","西南财经大学","理科","36","18147","4.34","0.0518218623481781","1718548"
"326","2011","四川","西南交通大学","理科","100","20792","10.15",NA,"1718548"
"327","2011","天津","天津医科大学","理科","5","25146","3.77",NA,"922446"
"328","2011","天津","天津大学","理科","33","12966","21.98","0.0757085020242915","922446"
"329","2011","天津","南开大学","文科","11","7968","29.16","0.173279352226721","922446"
"330","2011","天津","天津大学","文科","2","3475","21.98","0.0757085020242915","922446"
"331","2011","天津","天津财经大学","文科","18","5863","1.39",NA,"922446"
"332","2011","天津","南开大学","理科","28","2032","29.16","0.173279352226721","922446"
"333","2011","天津","天津财经大学","理科","23","18793","1.39",NA,"922446"
"334","2011","安徽","中国科学技术大学","理科","35","700",NA,NA,"1235933"
"335","2011","安徽","安徽大学","文科","10","9896","5",NA,"1235933"
"336","2011","安徽","安徽大学","理科","10",NA,"5",NA,"1235933"
"337","2011","安徽","合肥工业大学","文科","10",NA,"7.28",NA,"1235933"
"338","2011","安徽","合肥工业大学","理科","105","29912","7.28",NA,"1235933"
"339","2011","山东","哈尔滨工业大学(威海)","理科","20","26327",NA,NA,"3916992"
"340","2011","山东","山东大学威海分校","文科","18","8309",NA,NA,"3916992"
"341","2011","山东","中国海洋大学","理科","86","21446","11.21","0.0284615384615385","3916992"
"342","2011","山东","山东大学威海分校","理科","32",NA,NA,NA,"3916992"
"343","2011","山东","山东大学","理科","61","14621","29.13","0.088663967611336","3916992"
"344","2011","山东","山东大学","文科","21","2949","29.13","0.088663967611336","3916992"
"345","2011","山东","中国海洋大学","文科","14","7325","11.21","0.0284615384615385","3916992"
"346","2011","山东","汕头大学（汕头大学医学院）","理科","246","24252",NA,NA,"3916992"
"347","2011","山东","中国石油大学(华东)","理科","40","27597",NA,NA,"3916992"
"348","2011","山西","太原理工大学","理科","30",NA,"5.42",NA,"920086"
"349","2011","广东","南方医科大学","文科","266",NA,"5.27",NA,"4601306"
